CHILD,PATTERN_ABSTRACT,POS,CHILD_DER_CAT,PARENT,PARENT_PATTERN_ABSTRACT,PARENT_POS,
MASDAR_ART:1a2iy3+iy~ap,1a2iy3+iy~ap,NOUN,MASDAR_ART,MASDAR:1a2iy3,1a2iy3,NOUN,
MASDAR_ART:1a2iy3+iy~ap,1a2iy3+iy~ap,NOUN,MASDAR_ART,MASDAR:1a2iy3+ap,1a2iy3+ap,NOUN,
MASDAR_ART:1a2o3+iy~ap,1a2o3+iy~ap,NOUN,MASDAR_ART,MASDAR:1a2o3,1a2o3,NOUN,
MASDAR_ART:1a2o3+iy~ap,1a2o3+iy~ap,NOUN,MASDAR_ART,MASDAR:1a2o3+ap,1a2o3+ap,NOUN,
MASDAR_ART:1a2o3+iy~ap,1a2o3+iy~ap,NOUN,MASDAR_ART,MASDAR:1a2o3aY,1a2o3aY,NOUN,
MASDAR_ART:1a2uw3+iy~ap,1a2uw3+iy~ap,NOUN,MASDAR_ART,MASDAR:1a2uw3,1a2uw3,NOUN,
MASDAR_ART:1i2A3+iy~ap,1i2A3+iy~ap,NOUN,MASDAR_ART,MASDAR:1i2A3+ap,1i2A3+ap,NOUN,
MASDAR_ART:1i2o3+iy~ap,1i2o3+iy~ap,NOUN,MASDAR_ART,MASDAR:1i2o3,1i2o3,NOUN,
MASDAR_ART:1i2o3+iy~ap,1i2o3+iy~ap,NOUN,MASDAR_ART,MASDAR:1i2o3+ap,1i2o3+ap,NOUN,
MASDAR_ART:1i2o3An+iy~ap,1i2o3An+iy~ap,NOUN,MASDAR_ART,MASDAR:1i2o3An,1i2o3An,NOUN,
MASDAR_ART:1u2A3+iy~ap,1u2A3+iy~ap,NOUN,MASDAR_ART,MASDAR:1u2A3,1u2A3,NOUN,
MASDAR_ART:1u2o3+iy~ap,1u2o3+iy~ap,NOUN,MASDAR_ART,MASDAR:1u2o3,1u2o3,NOUN,
MASDAR_ART:1u2o3+iy~ap,1u2o3+iy~ap,NOUN,MASDAR_ART,MASDAR:1u2o3+ap,1u2o3+ap,NOUN,
MASDAR_ART:1u2o3An+iy~ap,1u2o3An+iy~ap,NOUN,MASDAR_ART,MASDAR:1u2o3An,1u2o3An,NOUN,
MASDAR_ART:1u2uw3+iy~ap,1u2uw3+iy~ap,NOUN,MASDAR_ART,MASDAR:1u2uw3,1u2uw3,NOUN,
MASDAR_ART:1u2uw3+iy~ap,1u2uw3+iy~ap,NOUN,MASDAR_ART,MASDAR:1u2uw3+ap,1u2uw3+ap,NOUN,
MASDAR_ART: 1a2a3+iy~ap,1a2a3+iy~ap,NOUN,MASDAR_ART,N_EXAG: 1a2i3,1a2i3,ADJ,
MASDAR_ART: 1a2uw3+iy~ap,1a2uw3+iy~ap,NOUN,MASDAR_ART,N_EXAG: 1a2uw3,1a2uw3,ADJ,
MASDAR_ART: mi1o2A3+iy~ap,mi1o2A3+iy~ap,NOUN,MASDAR_ART,N_EXAG: mi1o2A3,mi1o2A3,ADJ,
MASDAR_ART:1a2~A3+iy~ap,1a2~A3+iy~ap,NOUN,MASDAR_ART,N_EXAG:1a2~A3,1a2~A3,ADJ,
MASDAR_ART:1a2iy3+iy~ap,1a2iy3+iy~ap,NOUN,MASDAR_ART,N_EXAG:1a2iy3,1a2iy3,ADJ,
MASDAR_ART:1a2o3+iy~ap,1a2o3+iy~ap,NOUN,MASDAR_ART,N_INST:1a2o3+ap,1a2o3+ap,NOUN,
MASDAR_ART:1a2~A3+iy~ap,1a2~A3+iy~ap,NOUN,MASDAR_ART,N_INSTR:1a2~A3+ap,1a2~A3+ap,NOUN,
MASDAR_ART:mi1o2A3+iy~ap,mi1o2A3+iy~ap,NOUN,MASDAR_ART,N_INSTR:mi1o2A3,mi1o2A3,NOUN,
MASDAR_ART:mi1o2a3+iy~ap,mi1o2a3+iy~ap,NOUN,MASDAR_ART,N_INSTR:mi1o2a3,mi1o2a3,NOUN,
MASDAR_ART:mi1o2a3+iy~ap,mi1o2a3+iy~ap,NOUN,MASDAR_ART,N_INSTR:mi1o2a3+ap,mi1o2a3+ap,NOUN,
MASDAR_ART:ma1o2a3+iy~ap,ma1o2a3+iy~ap,NOUN,MASDAR_ART,N_LOC:ma1o2a3,ma1o2a3,NOUN,
MASDAR_ART:ma1o2a3+iy~ap,ma1o2a3+iy~ap,NOUN,MASDAR_ART,N_LOC:ma1o2a3+ap,ma1o2a3+ap,NOUN,
MASDAR_ART:ma1o2i3+iy~ap,ma1o2i3+iy~ap,NOUN,MASDAR_ART,N_LOC:ma1o2i3,ma1o2i3,NOUN,
MASDAR_ART:ma1o2i3+iy~ap,ma1o2i3+iy~ap,NOUN,MASDAR_ART,N_LOC:ma1o2i3+ap,ma1o2i3+ap,NOUN,
MASDAR_ART:ma1o2uw3+iy~ap,ma1o2uw3+iy~ap,NOUN,MASDAR_ART,PASS_PRTC:ma1o2uw3,ma1o2uw3,ADJ,
ATTR:1a2o3a4+iy~,1a2o3a4+iy~,ADJ,ATTR_ADJ,QUAD_MASDAR:1a2o3a4+ap,1a2o3a4+ap,NOUN,
ATTR:ta1a2o3u4+iy~,ta1a2o3u4+iy~,ADJ,ATTR_ADJ,QUAD_MASDAR:ta1a2o3u4,ta1a2o3u4,NOUN,
ATTR:{i1o2i3o4A4+iy~,{i1o2i3o4A4+iy~,ADJ,ATTR_ADJ,QUAD_MASDAR:{i1o2i3o4A4,{i1o2i3o4A4,NOUN,
ATTR:mu1a2~a3+iy~,mu1a2~a3+iy~,ADJ,ATTR_ADJ,MASDAR_M: mu1a2~a3,mu1a2~a3,NOUN,
ATTR:ta1o2i3+iy~,ta1o2i3+iy~,ADJ,ATTR_ADJ,MASDAR:ta1o2i3+ap,ta1o2i3+ap,NOUN,
ATTR:ta1o2iy3+iy~,ta1o2iy3+iy~,ADJ,ATTR_ADJ,MASDAR:ta1o2iy3,ta1o2iy3,NOUN,
ATTR:ti1o2A3+iy~,ti1o2A3+iy~,ADJ,ATTR_ADJ,MASDAR:ti1o2A3,ti1o2A3,NOUN,
ATTR: mu1A2a3+iy~,mu1A2a3+iy~,ADJ,ATTR_ADJ,MASDAR_M: mu1A2a3,mu1A2a3,NOUN,
ATTR:1i2A3+iy~,1i2A3+iy~,ADJ,ATTR_ADJ,MASDAR:1i2A3,1i2A3,NOUN,
ATTR:mu1A2a3+iy~,mu1A2a3+iy~,ADJ,ATTR_ADJ,MASDAR:mu1A2a3+ap,mu1A2a3+ap,NOUN,
ATTR: ma12a3+iy~,ma12a3+iy~,ADJ,ATTR_ADJ,MASDAR_M: ma1o2a3,ma12a3,NOUN,
ATTR:<i1o2A3+iy~,<i1o2A3+iy~,ADJ,ATTR_ADJ,MASDAR:<i1o2A3,<i1o2A3,NOUN,
ATTR:<i1o2A3+iy~,<i1o2A3+iy~,ADJ,ATTR_ADJ,MASDAR:<i1o2A3+ap,<i1o2A3+ap,NOUN,
ATTR:mu1o2a3~+iy~,mu1o2a3~+iy~,ADJ,ATTR_ADJ,MASDAR_M:mu1o2a3~,mu1o2a3~,NOUN,
ATTR:{i1o2i3A3+iy~,{i1o2i3A3+iy~,ADJ,ATTR_ADJ,MASDAR:{i1o2i3A3,{i1o2i3A3,NOUN,
ATTR: muta1a2~a3+iy~,muta1a2~a3+iy~,ADJ,ATTR_ADJ,MASDAR_M: muta1a2~a3,muta1a2~a3,NOUN,
ATTR:ta1a2~u3+iy~,ta1a2~u3+iy~,ADJ,ATTR_ADJ,MASDAR:ta1a2~u3,ta1a2~u3,NOUN,
ATTR: muta1A2a3+iy~,muta1A2a3+iy~,ADJ,ATTR_ADJ,MASDAR_M: muta1A2a3,muta1A2a3,NOUN,
ATTR:ta1A2u3+iy~,ta1A2u3+iy~,ADJ,ATTR_ADJ,MASDAR:ta1A2u3,ta1A2u3,NOUN,
ATTR:muno1a2a3+iy~,muno1a2a3+iy~,ADJ,ATTR_ADJ,MASDAR_M: muno1a2a3,muno1a2a3,NOUN,
ATTR:{ino1i2A3+iy~,{ino1i2A3+iy~,ADJ,ATTR_ADJ,MASDAR:{ino1i2A3,{ino1i2A3,NOUN,
ATTR:{ino1i2A3+iy~,{ino1i2A3+iy~,ADJ,ATTR_ADJ,MASDAR:{ino1i2A3+ap,{ino1i2A3+ap,NOUN,
ATTR: mu1ta2a3+iy~,mu1ta2a3+iy~,ADJ,ATTR_ADJ,MASDAR_M: mu1ota2a3,mu1ta2a3,NOUN,
ATTR:{i1oti2A3+iy~,{i1oti2A3+iy~,ADJ,ATTR_ADJ,MASDAR:{i1oti2A3,{i1oti2A3,NOUN,
ATTR:musota12a3+iy~,musota12a3+iy~,ADJ,ATTR_ADJ,MASDAR_M:musota12a3,musota12a3,NOUN,
ATTR:{isoti1o2A3+iy~,{isoti1o2A3+iy~,ADJ,ATTR_ADJ,MASDAR:{isoti1o2A3,{isoti1o2A3,NOUN,
ATTR:ma1A3 +iy~,ma1A3 +iy~,ADJ,ATTR_ADJ,MASDAR_M:ma1A3,ma1A3,NOUN,
ATTR:ma1a3o3+iy~,ma1a3o3+iy~,ADJ,ATTR_ADJ,MASDAR_M:ma1a3o3+ap,ma1a3o3+ap,NOUN,
ATTR:ma1iy3+iy~,ma1iy3+iy~,ADJ,ATTR_ADJ,MASDAR_M:ma1iy3,ma1iy3,NOUN,
ATTR:ma1o2a3+iy~,ma1o2a3+iy~,ADJ,ATTR_ADJ,MASDAR_M:ma1o2a3,ma1o2a3,NOUN,
ATTR:ma1o2i3+iy~,ma1o2i3+iy~,ADJ,ATTR_ADJ,MASDAR_M:ma1o2i3+ap,ma1o2i3+ap,NOUN,
ATTR:1a2a3+iy~,1a2a3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2a3,1a2a3,NOUN,
ATTR:1a2A3+iy~,1a2A3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2A3,1a2A3,NOUN,
ATTR:1i2A3+iy~,1i2A3+iy~,ADJ,ATTR_ADJ,MASDAR:1i2A3,1i2A3,NOUN,
ATTR:1a2a3+iy~,1a2a3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2a3+ap,1a2a3+ap,NOUN,
ATTR:1a2A3+iy~,1a2A3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2A3+ap,1a2A3+ap,NOUN,
ATTR:1a2a3An+iy~,1a2a3An+iy~,ADJ,ATTR_ADJ,MASDAR:1a2a3An,1a2a3An,NOUN,
ATTR:1a2iy3+iy~,1a2iy3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2iy3,1a2iy3,NOUN,
ATTR:1a2iy3+iy~,1a2iy3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2iy3+ap,1a2iy3+ap,NOUN,
ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2o3,1a2o3,NOUN,
ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2o3+ap,1a2o3+ap,NOUN,
ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2o3aY,1a2o3aY,NOUN,
ATTR:1a2uw3+iy~,1a2uw3+iy~,ADJ,ATTR_ADJ,MASDAR:1a2uw3,1a2uw3,NOUN,
ATTR:1i2A3+iy~,1i2A3+iy~,ADJ,ATTR_ADJ,MASDAR:1i2A3+ap,1i2A3+ap,NOUN,
ATTR:1i2o3+iy~,1i2o3+iy~,ADJ,ATTR_ADJ,MASDAR:1i2o3,1i2o3,NOUN,
ATTR:1i2o3+iy~,1i2o3+iy~,ADJ,ATTR_ADJ,MASDAR:1i2o3+ap,1i2o3+ap,NOUN,
ATTR:1i2o3An+iy~,1i2o3An+iy~,ADJ,ATTR_ADJ,MASDAR:1i2o3An,1i2o3An,NOUN,
ATTR:1u2A3+iy~,1u2A3+iy~,ADJ,ATTR_ADJ,MASDAR:1u2A3,1u2A3,NOUN,
ATTR:1u2o3+iy~,1u2o3+iy~,ADJ,ATTR_ADJ,MASDAR:1u2o3,1u2o3,NOUN,
ATTR:1u2o3+iy~,1u2o3+iy~,ADJ,ATTR_ADJ,MASDAR:1u2o3+ap,1u2o3+ap,NOUN,
ATTR:1u2o3An+iy~,1u2o3An+iy~,ADJ,ATTR_ADJ,MASDAR:1u2o3An,1u2o3An,NOUN,
ATTR:1u2uw3+iy~,1u2uw3+iy~,ADJ,ATTR_ADJ,MASDAR:1u2uw3,1u2uw3,NOUN,
ATTR:1u2uw3+iy~,1u2uw3+iy~,ADJ,ATTR_ADJ,MASDAR:1u2uw3+ap,1u2uw3+ap,NOUN,
ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,ATTR_ADJ,N_INST:1a2o3+ap,1a2o3+ap,NOUN,
ATTR:1a2~A3+iy~,1a2~A3+iy~,ADJ,ATTR_ADJ,N_INSTR:1a2~A3+ap,1a2~A3+ap,NOUN,
ATTR:mi1o2A3+iy~,mi1o2A3+iy~,ADJ,ATTR_ADJ,N_INSTR:mi1o2A3,mi1o2A3,NOUN,
ATTR:mi1o2a3+iy~,mi1o2a3+iy~,ADJ,ATTR_ADJ,N_INSTR:mi1o2a3,mi1o2a3,NOUN,
ATTR:mi1o2a3+iy~,mi1o2a3+iy~,ADJ,ATTR_ADJ,N_INSTR:mi1o2a3+ap,mi1o2a3+ap,NOUN,
ATTR:ma1o2a3+iy~,ma1o2a3+iy~,ADJ,ATTR_ADJ,N_LOC:ma1o2a3,ma1o2a3,NOUN,
ATTR:ma1o2a3+iy~,ma1o2a3+iy~,ADJ,ATTR_ADJ,N_LOC:ma1o2a3+ap,ma1o2a3+ap,NOUN,
ATTR:ma1o2i3+iy~,ma1o2i3+iy~,ADJ,ATTR_ADJ,N_LOC:ma1o2i3,ma1o2i3,NOUN,
ATTR:ma1o2i3+iy~,ma1o2i3+iy~,ADJ,ATTR_ADJ,N_LOC:ma1o2i3+ap,ma1o2i3+ap,NOUN,
SEM_SPECS:1A2i3,1A2i3,NOUN,SEM_SPECS,ACT_PRTC:1A2i3,1A2i3,ADJ,
SEM_SPECS:1A2i3,1A2i3,NOUN,SEM_SPECS,ACT_PRTC:1A2i3,1A2i3,ADJ,
ِSEM_SPECS:_1,>a1o2a3,NOUN,SEM_SPECS,ِADJ_COMP_1,>a1o2a3,ADJ_COMP,
SEM_SPECS:_2,>a1o2a3,NOUN,SEM_SPECS,ADJ_COMP_2,>a1o2a3,ADJ_COMP,
SEM_SPECS:_3,>a1o2a3,NOUN,SEM_SPECS,ADJ_COMP_3,>a1o2a3,ADJ_COMP,
SEM_SPECS:_4,>a1o2a3,NOUN,SEM_SPECS,ADJ_COMP_4,>a1o2a3,ADJ_COMP,
SEM_SPECS:_5,>a1o2a3,NOUN,SEM_SPECS,ADJ_COMP_5,>a1o2a3,ADJ_COMP,
SEM_SPECS:_6,>a1o2a3,NOUN,SEM_SPECS,ADJ_COMP_6,>a1o2a3,ADJ_COMP,
SEM_SPECS:_7,>a1o2a3,NOUN,SEM_SPECS,ADJ_COMP_7,>a1o2a3,ADJ_COMP,
SEM_SPECS:_8,>a1o2a3,NOUN,SEM_SPECS,ADJ_COMP_8,>a1o2a3,ADJ_COMP,
SEM_SPECS:_9,>a1o2a3,NOUN,SEM_SPECS,ADJ_COMP_9,>a1o2a3,ADJ_COMP,
SEM_SPECS:1a23A',1a2o3A',NOUN,SEM_SPECS,ADJ_F:1a23A',1a2o3A',ADJ,
SEM_SPECS:1a2o3aY,1a2o3aY,NOUN,SEM_SPECS,ADJ_F:1a2O3aY,1a2o3aY,ADJ,
SEM_SPECS:>a12a3,>a1o2a3,NOUN,SEM_SPECS,ADJ_M:>a12a3,>a1o2a3,ADJ,
SEM_SPECS:1a23An,1a2o3An,NOUN,SEM_SPECS,ADJ_M:1a23An,1a2o3An,ADJ,
SEM_SPECS:1a2~i3,1a2~i3,NOUN,SEM_SPECS,DES_ADJ:1a2~i3,1a2~i3,ADJ,
SEM_SPECS:1a23,1a2o3,NOUN,SEM_SPECS,DES_ADJ:1a2o3,1a2o3,ADJ,
SEM_SPECS:1a2a3,1a2a3,NOUN,SEM_SPECS,DES_ADJ:1a2a3,1a2a3,ADJ,
SEM_SPECS:1a2A3,1a2A3,NOUN,SEM_SPECS,DES_ADJ:1a2A3,1a2A3,ADJ,
SEM_SPECS:1A2i3,1A2i3,NOUN,SEM_SPECS,DES_ADJ:1A2i3,1A2i3,ADJ,
SEM_SPECS:1a2i3,1a2i3,NOUN,SEM_SPECS,DES_ADJ:1a2i3,1a2i3,ADJ,
SEM_SPECS:1a2iy3,1a2iy3,NOUN,SEM_SPECS,DES_ADJ:1a2iy3,1a2iy3,ADJ,
SEM_SPECS:1a2uw3,1a2uw3,NOUN,SEM_SPECS,DES_ADJ:1a2uw3,1a2uw3,ADJ,
SEM_SPECS:1u2A3,1u2A3,NOUN,SEM_SPECS,DES_ADJ:1u2A3,1u2A3,ADJ,
SEM_SPECS:1u2o3,1u2o3,NOUN,SEM_SPECS,DES_ADJ:1u2o3,1u2o3,ADJ,
SEM_SPECS:1u2o3An,1u2o3An,NOUN,SEM_SPECS,DES_ADJ:1u2o3An,1u2o3An,ADJ,
SEM_SPECS:1u2u3,1u2u3,NOUN,SEM_SPECS,DES_ADJ:1u2u3,1u2u3,ADJ,
SEM_SPECS:ma1o2uw3,ma1o2uw3,NOUN,SEM_SPECS,DES_ADJ:ma1o2uw3,ma1o2uw3,ADJ,
SEM_SPECS: 1a2i3,1a2i3,NOUN,SEM_SPECS,N_EXAG: 1a2i3,1a2i3,ADJ,
SEM_SPECS: 1a2uw3,1a2uw3,NOUN,SEM_SPECS,N_EXAG: 1a2uw3,1a2uw3,ADJ,
SEM_SPECS: mi1o2A3,mi1o2A3,NOUN,SEM_SPECS,N_EXAG: mi1o2A3,mi1o2A3,ADJ,
SEM_SPECS:1a2~A3,1a2~A3,NOUN,SEM_SPECS,N_EXAG:1a2~A3,1a2~A3,ADJ,
SEM_SPECS:1a2iy3,1a2iy3,NOUN,SEM_SPECS,N_EXAG:1a2iy3,1a2iy3,ADJ,
SEM_SPECS:ma1o2uw3,ma1o2uw3,NOUN,SEM_SPECS,PASS_PRTC:ma1o2uw3,ma1o2uw3,ADJ,
SEM_SPECS:mu1a2o3i4,mu1a2o3i4,NOUN,SEM_SPECS,QUAD_ACT_PRTC:mu1a2o3i4,mu1a2o3i4,ADJ,
SEM_SPECS:mu1a2o3a4,mu1a2o3a4,NOUN,SEM_SPECS,QUAD_PASS_PRTC:mu1a2o3a4,mu1a2o3a4,ADJ,
SEM_SPECS:mu1a2o3i4,mu1a2o3i4,NOUN,SEM_SPECS,QUAD_ACT_PRTC:mu1a2o3i4,mu1a2o3i4,ADJ,
SEM_SPECS:muta1a2o3i4,muta1a2o3i4,NOUN,SEM_SPECS,QUAD_ACT_PRTC:muta1a2o3i4,muta1a2o3i4,ADJ,
SEM_SPECS:mu1o2a3i4,mu1o2a3i4,NOUN,SEM_SPECS,QUAD_ACT_PRTC:mu1o2a3i4,mu1o2a3i4,ADJ,
SEM_SPECS:mu1a2~a3,mu1a2~a3,NOUN,SEM_SPECS,PASS_PRTC:mu1a2~a3,mu1a2~a3,ADJ,
SEM_SPECS:mu1A2a3,mu1A2a3,NOUN,SEM_SPECS,PASS_PRTC:mu1A2a3,mu1A2a3,ADJ,
SEM_SPECS:mu1a2~i3,mu1a2~i3,NOUN,SEM_SPECS,ACT_PRTC:mu1a2~i3,mu1a2~i3,ADJ,
SEM_SPECS:mu1A2i3,mu1A2i3,NOUN,SEM_SPECS,ACT_PRTC:mu1A2i3,mu1A2i3,ADJ,
SEM_SPECS:mu1a2~i3,mu1a2~i3,NOUN,SEM_SPECS,ACT_PRTC:mu1a2~i3,mu1a2~i3,ADJ,
SEM_SPECS:mu1A2i3,mu1A2i3,NOUN,SEM_SPECS,ACT_PRTC:mu1A2i3,mu1A2i3,ADJ,
SEM_SPECS:mu1o2i3,mu1o2i3,NOUN,SEM_SPECS,ACT_PRTC:mu1o2i3,mu1o2i3,ADJ,
SEM_SPECS:mu1o2a3,mu1o2a3,NOUN,SEM_SPECS,PASS_PRTC:mu1o2a3,mu1o2a3,ADJ,
SEM_SPECS:mu1o2a3~,mu1o2a3~,NOUN,SEM_SPECS,ACT_PRTC:mu1o2a3~,mu1o2a3~,ADJ,
SEM_SPECS:mu1o2a3~,mu1o2a3~,NOUN,SEM_SPECS,PASS_PRTC:mu1o2a3~,mu1o2a3~,ADJ,
SEM_SPECS:muta1a2~i3,muta1a2~i3,NOUN,SEM_SPECS,ACT_PRTC:muta1a2~i3,muta1a2~i3,ADJ,
SEM_SPECS:muta1a2~a3,muta1a2~a3,NOUN,SEM_SPECS,PASS_PRTC:muta1a2~a3,muta1a2~a3,ADJ,
SEM_SPECS:muta1A2i3,muta1A2i3,NOUN,SEM_SPECS,ACT_PRTC:muta1A2i3,muta1A2i3,ADJ,
SEM_SPECS:muta1A2a4,muta1a2~a4,NOUN,SEM_SPECS,PASS_PRTC:muta1A2a4,muta1a2~a4,ADJ,
SEM_SPECS:muno1a2i3,muno1a2i3,NOUN,SEM_SPECS,ACT_PRTC:muno1a2i3,muno1a2i3,ADJ,
SEM_SPECS:muno1a2a3,muno1a2a3,NOUN,SEM_SPECS,PASS_PRTC:muno1a2a3,muno1a2a3,ADJ,
SEM_SPECS:mu1ota2i3,mu1ota2i3,NOUN,SEM_SPECS,ACT_PRTC:mu1ota2i3,mu1ota2i3,ADJ,
SEM_SPECS:mu1ota2a3,mu1ta2a3,NOUN,SEM_SPECS,PASS_PRTC:mu1ota2a3,mu1ta2a3,ADJ,
SEM_SPECS:musota1o2i3,musota1o2i3,NOUN,SEM_SPECS,ACT_PRTC:musota1o2i3,musota1o2i3,ADJ,
SEM_SPECS:musota1o2i3,musota1o2i3,NOUN,SEM_SPECS,ACT_PRTC:musota1o2i3,musota1o2i3,ADJ,
SEM_SPECS:musota1o2a3,musota1o2a3,NOUN,SEM_SPECS,PASS_PRTC:musota1o2a3,musota1o2a3,ADJ,
SEM_SPECS:mu1a2~i3,mu1a2~i3,NOUN,SEM_SPECS,DES_ADJ:mu1a2~i3,mu1a2~i3,ADJ,
SEM_SPECS:mu1A2i3,mu1A2i3,NOUN,SEM_SPECS,DES_ADJ:mu1A2i3,mu1A2i3,ADJ,
SEM_SPECS:mu1o2i3,mu1o2i3,NOUN,SEM_SPECS,DES_ADJ:mu1o2i3,mu1o2i3,ADJ,
SEM_SPECS:mu1o2a3~,mu1o2a3~,NOUN,SEM_SPECS,DES_ADJ:mu1o2a3~,mu1o2a3~,ADJ,
SEM_SPECS:muta1a2~i3,muta1a2~i3,NOUN,SEM_SPECS,DES_ADJ:muta1a2~i3,muta1a2~i3,ADJ,
SEM_SPECS:muta1A2i3,muta1A2i3,NOUN,SEM_SPECS,DES_ADJ:muta1A2i3,muta1A2i3,ADJ,
SEM_SPECS:muno1a2i3,muno1a2i3,NOUN,SEM_SPECS,DES_ADJ:muno1a2i3,muno1a2i3,ADJ,
SEM_SPECS:mu1ota2i3,mu1ota2i3,NOUN,SEM_SPECS,DES_ADJ:mu1ota2i3,mu1ota2i3,ADJ,
SEM_SPECS:musota1o2i3,musota1o2i3,NOUN,SEM_SPECS,DES_ADJ:musota1o2i3,musota1o2i3,ADJ,
SEM_SPECS:1a2o3a4+iy~,1a2o3a4+iy~,NOUN,SEM_SPECS,ATTR:1a2o3a4+iy~,1a2o3a4+iy~,ADJ,
SEM_SPECS:ta1a2o3u4+iy~,ta1a2o3u4+iy~,NOUN,SEM_SPECS,ATTR:ta1a2o3u4+iy~,ta1a2o3u4+iy~,ADJ,
SEM_SPECS:{i1o2i3o4A4+iy~,{i1o2i3o4A4+iy~,NOUN,SEM_SPECS,ATTR:{i1o2i3o4A4+iy~,{i1o2i3o4A4+iy~,ADJ,
SEM_SPECS:mu1a2~a3+iy~,mu1a2~a3+iy~,NOUN,SEM_SPECS,ATTR:mu1a2~a3+iy~,mu1a2~a3+iy~,ADJ,
SEM_SPECS:ta1o2i3+iy~,ta1o2i3+iy~,NOUN,SEM_SPECS,ATTR:ta1o2i3+iy~,ta1o2i3+iy~,ADJ,
SEM_SPECS:ta1o2iy3+iy~,ta1o2iy3+iy~,NOUN,SEM_SPECS,ATTR:ta1o2iy3+iy~,ta1o2iy3+iy~,ADJ,
SEM_SPECS:ti1o2A3+iy~,ti1o2A3+iy~,NOUN,SEM_SPECS,ATTR:ti1o2A3+iy~,ti1o2A3+iy~,ADJ,
SEM_SPECS: mu1A2a3+iy~,mu1A2a3+iy~,NOUN,SEM_SPECS,ATTR: mu1A2a3+iy~,mu1A2a3+iy~,ADJ,
SEM_SPECS:1i2A3+iy~,1i2A3+iy~,NOUN,SEM_SPECS,ATTR:1i2A3+iy~,1i2A3+iy~,ADJ,
SEM_SPECS:mu1A2a3+iy~,mu1A2a3+iy~,NOUN,SEM_SPECS,ATTR:mu1A2a3+iy~,mu1A2a3+iy~,ADJ,
SEM_SPECS: ma12a3+iy~,ma12a3+iy~,NOUN,SEM_SPECS,ATTR: ma12a3+iy~,ma12a3+iy~,ADJ,
SEM_SPECS:<i1o2A3+iy~,<i1o2A3+iy~,NOUN,SEM_SPECS,ATTR:<i1o2A3+iy~,<i1o2A3+iy~,ADJ,
SEM_SPECS:<i1o2A3+iy~,<i1o2A3+iy~,NOUN,SEM_SPECS,ATTR:<i1o2A3+iy~,<i1o2A3+iy~,ADJ,
SEM_SPECS:mu1o2a3~+iy~,mu1o2a3~+iy~,NOUN,SEM_SPECS,ATTR:mu1o2a3~+iy~,mu1o2a3~+iy~,ADJ,
SEM_SPECS:{i1o2i3A3+iy~,{i1o2i3A3+iy~,NOUN,SEM_SPECS,ATTR:{i1o2i3A3+iy~,{i1o2i3A3+iy~,ADJ,
SEM_SPECS: muta1a2~a3+iy~,muta1a2~a3+iy~,NOUN,SEM_SPECS,ATTR: muta1a2~a3+iy~,muta1a2~a3+iy~,ADJ,
SEM_SPECS:ta1a2~u3+iy~,ta1a2~u3+iy~,NOUN,SEM_SPECS,ATTR:ta1a2~u3+iy~,ta1a2~u3+iy~,ADJ,
SEM_SPECS: muta1A2a3+iy~,muta1A2a3+iy~,NOUN,SEM_SPECS,ATTR: muta1A2a3+iy~,muta1A2a3+iy~,ADJ,
SEM_SPECS:ta1A2u3+iy~,ta1A2u3+iy~,NOUN,SEM_SPECS,ATTR:ta1A2u3+iy~,ta1A2u3+iy~,ADJ,
SEM_SPECS:muno1a2a3+iy~,muno1a2a3+iy~,NOUN,SEM_SPECS,ATTR:muno1a2a3+iy~,muno1a2a3+iy~,ADJ,
SEM_SPECS:{ino1i2A3+iy~,{ino1i2A3+iy~,NOUN,SEM_SPECS,ATTR:{ino1i2A3+iy~,{ino1i2A3+iy~,ADJ,
SEM_SPECS:{ino1i2A3+iy~,{ino1i2A3+iy~,NOUN,SEM_SPECS,ATTR:{ino1i2A3+iy~,{ino1i2A3+iy~,ADJ,
SEM_SPECS: mu1ta2a3+iy~,mu1ta2a3+iy~,NOUN,SEM_SPECS,ATTR: mu1ta2a3+iy~,mu1ta2a3+iy~,ADJ,
SEM_SPECS:{i1oti2A3+iy~,{i1oti2A3+iy~,NOUN,SEM_SPECS,ATTR:{i1oti2A3+iy~,{i1oti2A3+iy~,ADJ,
SEM_SPECS:musota12a3+iy~,musota12a3+iy~,NOUN,SEM_SPECS,ATTR:musota12a3+iy~,musota12a3+iy~,ADJ,
SEM_SPECS:{isoti1o2A3+iy~,{isoti1o2A3+iy~,NOUN,SEM_SPECS,ATTR:{isoti1o2A3+iy~,{isoti1o2A3+iy~,ADJ,
SEM_SPECS:ma1A3 +iy~,ma1A3 +iy~,NOUN,SEM_SPECS,ATTR:ma1A3 +iy~,ma1A3 +iy~,ADJ,
